input_address,output_address,output_bits,row_bdm,network_program_bits
732,1008,0000111111,27.25402886547321,325
733,986,0101101111,25.824898628773667,325
734,1012,0010111111,27.07444952767574,325
735,990,0111101111,25.505778089869207,325
736,961,1000001111,27.677797379497093,325
737,995,1100011111,27.208940975944675,325
738,965,1010001111,26.911913960831292,325
739,999,1110011111,26.01435025368731,325
740,961,1000001111,27.677797379497093,325
741,1003,1101011111,26.34566592706865,325
742,965,1010001111,26.911913960831292,325
743,1007,1111011111,24.57824374198081,325
744,977,1000101111,26.983048281866,325
745,1011,1100111111,26.267348007870712,325
746,981,1010101111,25.047564596301104,325
747,1015,1110111111,24.700885338764394,325
748,977,1000101111,26.983048281866,325
749,1019,1101111111,25.405541011011785,325
750,981,1010101111,25.047564596301104,325
751,1023,1111111111,22.784225562763474,325
752,993,1000011111,26.742270708250505,325
753,963,1100001111,26.970121117465965,325
754,997,1010011111,24.5200191819814,325
755,967,1110001111,26.885222791763344,325
756,993,1000011111,26.742270708250505,325
757,971,1101001111,26.89552668500564,325
758,997,1010011111,24.5200191819814,325
759,975,1111001111,25.639507611624918,325
760,1009,1000111111,25.972432864621066,325
761,979,1100101111,26.72797121365448,325
762,1013,1010111111,24.142450826212958,325
763,983,1110101111,26.098414518475785,325
764,1009,1000111111,25.972432864621066,325
765,987,1101101111,26.163898016889704,325
766,1013,1010111111,24.142450826212958,325
767,991,1111101111,24.57824374198081,325
768,513,1000000001,26.193834083554467,325
769,547,1100010001,27.197692590911668,325
770,517,1010000001,27.689159371790947,325
771,551,1110010001,28.18155575377603,325
772,513,1000000001,26.193834083554467,325
773,555,1101010001,27.70884770671306,325
774,517,1010000001,27.689159371790947,325
775,559,1111010001,26.983048281866,325
776,593,1000101001,28.11364290609036,325
777,627,1100111001,28.51730434325023,325
778,597,1010101001,25.356300486896703,325
779,631,1110111001,27.692422158799946,325
780,593,1000101001,28.11364290609036,325
781,635,1101111001,27.91445168363319,325
782,597,1010101001,25.356300486896703,325
783,639,1111111001,25.775476890355222,325
784,545,1000010001,27.43575326300069,325
785,515,1100000001,27.901178163557077,325
786,549,1010010001,27.324840095704477,325
787,519,1110000001,28.13938629953209,325
788,545,1000010001,27.43575326300069,325
789,523,1101000001,28.67833640249641,325
790,549,1010010001,27.324840095704477,325
791,527,1111000001,27.677797379497093,325
792,625,1000111001,29.18768185657287,325
793,595,1100101001,27.43620901882217,325
794,629,1010111001,27.355114990587527,325
795,599,1110101001,27.76327431216157,325
796,625,1000111001,29.18768185657287,325
797,603,1101101001,27.49909672477756,325
798,629,1010111001,27.355114990587527,325
799,607,1111101001,27.72101308768999,325
800,576,0000001001,25.827287691693268,325
801,610,0100011001,28.467077374348303,325
802,580,0010001001,26.67752794350025,325
803,614,0110011001,27.446731337843673,325
804,576,0000001001,25.827287691693268,325
805,618,0101011001,26.513452017754627,325
806,580,0010001001,26.67752794350025,325
807,622,0111011001,28.64108289299077,325
808,592,0000101001,27.062087026658016,325
809,626,0100111001,28.376823119700404,325
810,596,0010101001,27.021855423344178,325
811,630,0110111001,27.082988314866178,325
812,592,0000101001,27.062087026658016,325
813,634,0101111001,28.493394365413376,325
814,596,0010101001,27.021855423344178,325
815,638,0111111001,28.09985793534545,325
816,608,0000011001,27.92017793387098,325
817,578,0100001001,27.533304821943947,325
818,612,0010011001,27.051574264272812,325
819,582,0110001001,27.082988314866178,325
820,608,0000011001,27.92017793387098,325
821,586,0101001001,25.928810151558825,325
822,612,0010011001,27.051574264272812,325
823,590,0111001001,27.11437209237876,325
824,624,0000111001,27.772452522303933,325
825,594,0100101001,26.856879376680066,325
826,628,0010111001,29.237650315846956,325
827,598,0110101001,26.20777327451234,325
828,624,0000111001,27.772452522303933,325
829,602,0101101001,27.69187784827061,325
830,628,0010111001,29.237650315846956,325
831,606,0111101001,27.209330419877634,325
832,641,1000000101,27.689159371790947,325
833,675,1100010101,27.03008765704128,325
834,645,1010000101,27.42214711020989,325
835,679,1110010101,26.3441683566389,325
836,641,1000000101,27.689159371790947,325
837,683,1101010101,24.338779286662348,325
838,645,1010000101,27.42214711020989,325
839,687,1111010101,25.047564596301104,325
840,721,1000101101,27.167487987411757,325
841,755,1100111101,27.68049451066382,325
842,725,1010101101,25.927207691057642,325
843,759,1110111101,26.529652735677878,325
844,721,1000101101,27.167487987411757,325
845,763,1101111101,26.877156088797978,325
846,725,1010101101,25.927207691057642,325
847,767,1111111101,24.48783255998325,325
848,673,1000010101,27.03353166689093,325
849,643,1100000101,28.32779687181958,325
850,677,1010010101,26.10220657220897,325
851,647,1110000101,28.61401855597312,325
852,673,1000010101,27.03353166689093,325
853,651,1101000101,26.607331064757528,325
854,677,1010010101,26.10220657220897,325
855,655,1111000101,26.911913960831292,325
856,753,1000111101,27.724905502957775,325
857,723,1100101101,27.12021888879413,325
858,757,1010111101,27.00316520145676,325
859,727,1110101101,26.491025018451385,325
860,753,1000111101,27.724905502957775,325
861,731,1101101101,25.79390347666583,325
862,757,1010111101,27.00316520145676,325
863,735,1111101101,26.423953866915525,325
864,704,0000001101,26.961566914282905,325
865,738,0100011101,26.921453526386344,325
866,708,0010001101,27.06984536627901,325
867,742,0110011101,28.467077374348303,325
868,704,0000001101,26.961566914282905,325
869,746,0101011101,25.98771720193085,325
870,708,0010001101,27.06984536627901,325
871,750,0111011101,24.59201568694833,325
872,720,0000101101,26.236856098903758,325
873,754,0100111101,27.15205794684215,325
874,724,0010101101,25.856879376680066,325
875,758,0110111101,27.533304821943947,325
876,720,0000101101,26.236856098903758,325
877,762,0101111101,27.458256363512504,325
878,724,0010101101,25.856879376680066,325
879,766,0111111101,25.795510610909684,325
880,736,0000011101,27.71934811919488,325
881,706,0100001101,27.15205794684215,325
882,740,0010011101,27.250016918947594,325
883,710,0110001101,28.376823119700404,325
884,736,0000011101,27.71934811919488,325
885,714,0101001101,26.081027040949863,325
886,740,0010011101,27.250016918947594,325
887,718,0111001101,28.623329635527,325
888,752,0000111101,27.80622174457389,325
889,722,0100101101,26.51249054151718,325
890,756,0010111101,27.719902895222052,325
891,726,0110101101,26.856879376680066,325
892,752,0000111101,27.80622174457389,325
893,730,0101101101,26.0520980869863,325
894,756,0010111101,27.719902895222052,325
895,734,0111101101,27.547513853828264,325
896,768,0000000011,25.338193572009274,325
897,802,0100010011,26.683196693586943,325
898,772,0010000011,27.881804449733345,325
899,806,0110010011,28.07764565338121,325
900,768,0000000011,25.338193572009274,325
901,810,0101010011,26.327585472443296,325
902,772,0010000011,27.881804449733345,325
903,814,0111010011,28.859627658888666,325
904,848,0000101011,27.75245048813291,325
905,882,0100111011,27.06984536627901,325
906,852,0010101011,26.608357894011473,325
907,886,0110111011,26.67752794350025,325
908,848,0000101011,27.75245048813291,325
909,890,0101111011,26.58770572579628,325
910,852,0010101011,26.608357894011473,325
911,894,0111111011,26.328854333598866,325
912,800,0000010011,28.25041761192083,325
913,770,0100000011,27.881183802255116,325
914,804,0010010011,26.398862885952695,325
915,774,0110000011,29.23924006260935,325
916,800,0000010011,28.25041761192083,325
917,778,0101000011,27.778796584275625,325
918,804,0010010011,26.398862885952695,325
919,782,0111000011,29.427574182594224,325
920,880,0000111011,28.069845366279015,325
921,850,0100101011,25.856879376680066,325
922,884,0010111011,26.86085080015811,325
923,854,0110101011,27.021855423344178,325
924,880,0000111011,28.069845366279015,325
925,858,0101101011,25.766279480719163,325
926,884,0010111011,26.86085080015811,325
927,862,0111101011,27.587452599198404,325
928,833,1000001011,28.67833640249641,325
929,867,1100011011,28.136420841055525,325
930,837,1010001011,26.607331064757528,325
931,871,1110011011,27.65004212386373,325
932,833,1000001011,28.67833640249641,325
933,875,1101011011,26.992401280853663,325
934,837,1010001011,26.607331064757528,325
935,879,1111011011,26.163898016889704,325
936,849,1000101011,27.70884770671306,325
937,883,1100111011,27.139386299532088,325
938,853,1010101011,24.338779286662348,325
939,887,1110111011,26.002321372082,325
940,849,1000101011,27.70884770671306,325
941,891,1101111011,25.845030282675708,325
942,853,1010101011,24.338779286662348,325
943,895,1111111011,25.405541011011785,325
944,865,1000011011,28.12977076251107,325
945,835,1100001011,29.010272921606763,325
946,869,1010011011,27.09050143683252,325
947,839,1110001011,29.045998624324646,325
948,865,1000011011,28.12977076251107,325
949,843,1101001011,27.853527459352247,325
950,869,1010011011,27.09050143683252,325
951,847,1111001011,26.89552668500564,325
952,881,1000111011,27.815678198199443,325
953,851,1100101011,27.429841501999892,325
954,885,1010111011,25.89177129449239,325
955,855,1110101011,26.163898016889704,325
956,881,1000111011,27.815678198199443,325
957,859,1101101011,26.992401280853663,325
958,885,1010111011,25.89177129449239,325
959,863,1111101011,26.34566592706865,325
960,896,0000000111,26.996428345690045,325
961,930,0100010111,27.422598587303515,325
962,900,0010000111,28.277929175489405,325
963,934,0110010111,28.950456637088685,325
964,896,0000000111,26.996428345690045,325
965,938,0101010111,25.3451309020149,325
966,900,0010000111,28.277929175489405,325
967,942,0111010111,27.55442379881093,325
968,976,0000101111,27.78923833099727,325
969,1010,0100111111,26.961566914282905,325
970,980,0010101111,27.75245048813291,325
971,1014,0110111111,25.827287691693268,325
972,976,0000101111,27.78923833099727,325
973,1018,0101111111,26.21440278089226,325
974,980,0010101111,27.75245048813291,325
975,1022,0111111111,23.932824107297364,325
976,928,0000010111,28.495292648635786,325
977,898,0100000111,28.323574758648455,325
978,932,0010010111,27.736084908304218,325
979,902,0110000111,29.24561662565701,325
980,928,0000010111,28.495292648635786,325
981,906,0101000111,27.982049761784,325
982,932,0010010111,27.736084908304218,325
983,910,0111000111,28.72657690114536,325
984,1008,0000111111,27.25402886547321,325
985,978,0100101111,26.236856098903758,325
986,1012,0010111111,27.07444952767574,325
987,982,0110101111,27.062087026658016,325
988,1008,0000111111,27.25402886547321,325
989,986,0101101111,25.824898628773667,325
990,1012,0010111111,27.07444952767574,325
991,990,0111101111,25.505778089869207,325
992,961,1000001111,27.677797379497093,325
993,995,1100011111,27.208940975944675,325
994,965,1010001111,26.911913960831292,325
995,999,1110011111,26.01435025368731,325
996,961,1000001111,27.677797379497093,325
997,1003,1101011111,26.34566592706865,325
998,965,1010001111,26.911913960831292,325
999,1007,1111011111,24.57824374198081,325
1000,977,1000101111,26.983048281866,325
1001,1011,1100111111,26.267348007870712,325
1002,981,1010101111,25.047564596301104,325
1003,1015,1110111111,24.700885338764394,325
1004,977,1000101111,26.983048281866,325
1005,1019,1101111111,25.405541011011785,325
1006,981,1010101111,25.047564596301104,325
1007,1023,1111111111,22.784225562763474,325
1008,993,1000011111,26.742270708250505,325
1009,963,1100001111,26.970121117465965,325
1010,997,1010011111,24.5200191819814,325
1011,967,1110001111,26.885222791763344,325
1012,993,1000011111,26.742270708250505,325
1013,971,1101001111,26.89552668500564,325
1014,997,1010011111,24.5200191819814,325
1015,975,1111001111,25.639507611624918,325
1016,1009,1000111111,25.972432864621066,325
1017,979,1100101111,26.72797121365448,325
1018,1013,1010111111,24.142450826212958,325
1019,983,1110101111,26.098414518475785,325
1020,1009,1000111111,25.972432864621066,325
1021,987,1101101111,26.163898016889704,325
1022,1013,1010111111,24.142450826212958,325
1023,991,1111101111,24.57824374198081,325
